"Suburb","Rooms","Type","Price","Method","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Lattitude","Longtitude","Regionname","Propertycount"
"Hawthorn",2,"u",630000,"SP",5.3,2,2,2,0,85,-37.82127,145.02238,"Southern Metropolitan",11308
"Hawthorn",1,"u",420000,"S",5.3,1,1,1,0,47,-37.82334,145.04015,"Southern Metropolitan",11308
"Hawthorn",2,"h",1857000,"S",5.3,2,1,1,230,116.65,-37.81813,145.02295,"Southern Metropolitan",11308
"Hawthorn",1,"u",370000,"VB",5.3,1,1,1,0,49,-37.82541,145.02591,"Southern Metropolitan",11308
"Hawthorn",3,"h",1500000,"PI",5.3,3,3,2,255,129,-37.83195,145.04212,"Southern Metropolitan",11308
"Hawthorn",3,"h",1425000,"VB",5.3,3,1,1,333,108,-37.82737,145.02971,"Southern Metropolitan",11308
"Hawthorn",3,"h",1910000,"S",5.3,3,2,2,242,165,-37.82834,145.03937,"Southern Metropolitan",11308
"Hawthorn",3,"h",1485000,"S",5.3,3,2,2,0,139,-37.82452,145.02204,"Southern Metropolitan",11308
"Hawthorn East",1,"u",505000,"SP",6.2,1,1,1,0,52,-37.82742,145.05324,"Southern Metropolitan",6482
"Hawthorn East",2,"u",595000,"S",6.2,2,1,1,0,85,-37.83781,145.05234,"Southern Metropolitan",6482
"Hawthorn East",1,"u",560000,"VB",6.2,1,1,1,803,49,-37.82689,145.05542,"Southern Metropolitan",6482
"Heathmont",4,"h",1031000,"S",21.3,4,2,0,1060,187,-37.82985,145.26176,"Eastern Metropolitan",3794
"Heathmont",3,"h",1040000,"S",21.3,3,1,1,756,129,-37.82909,145.233,"Eastern Metropolitan",3794
"Heathmont",3,"h",912000,"S",21.3,3,2,2,471,144,-37.82996,145.24311,"Eastern Metropolitan",3794
"Heidelberg",3,"h",1250000,"S",8.9,3,1,0,668,129,-37.75212,145.05945,"Eastern Metropolitan",2890
"Heidelberg Heights",2,"h",650000,"PI",8.8,2,1,0,683,85,-37.75022,145.04778,"Eastern Metropolitan",2947
"Heidelberg Heights",3,"h",680000,"S",8.8,3,1,0,544,129,-37.75024,145.04798,"Eastern Metropolitan",2947
"Heidelberg Heights",4,"h",1645000,"PI",8.8,4,2,4,596,120,-37.75008,145.05051,"Eastern Metropolitan",2947
"Heidelberg Heights",3,"u",720000,"VB",8.8,3,1,1,146,129,-37.75132,145.05331,"Eastern Metropolitan",2947
"Heidelberg Heights",3,"h",697500,"PI",8.8,3,1,1,430,129,-37.74962,145.04658,"Eastern Metropolitan",2947
"Heidelberg Heights",3,"h",810000,"S",8.8,3,1,3,619,129,-37.73586,145.04908,"Eastern Metropolitan",2947
"Heidelberg West",2,"u",463000,"S",8.8,2,1,1,90,85,-37.74391,145.04669,"Eastern Metropolitan",2674
"Highett",3,"h",1242000,"S",16,3,1,2,700,129,-37.95384,145.05443,"Southern Metropolitan",4794
"Highett",2,"u",677500,"S",16,2,1,1,130,85,-37.94874,145.02631,"Southern Metropolitan",4794
"Hillside",4,"h",580000,"SP",18,4,2,2,600,174,-37.6844,144.75595,"Western Metropolitan",5556
"Hoppers Crossing",4,"h",540000,"S",18.4,4,2,2,650,187,-37.85954,144.71456,"Western Metropolitan",13830
"Hoppers Crossing",3,"h",516000,"S",18.4,3,1,1,537,129,-37.86833,144.7035,"Western Metropolitan",13830
"Hughesdale",4,"h",1570000,"VB",12.3,4,2,1,455,170,-37.9016,145.08294,"Southern Metropolitan",3145
"Hurstbridge",5,"h",790000,"S",26.1,5,2,2,1034,225,-37.63826,145.1991,"Northern Victoria",1345
"Ivanhoe",2,"h",2400000,"S",7.8,2,1,0,1110,85,-37.76778,145.03312,"Eastern Metropolitan",5549
"Ivanhoe",3,"h",950000,"VB",7.8,3,1,2,360,129,-37.75715,145.04965,"Eastern Metropolitan",5549
"Jacana",3,"h",550000,"SP",14,3,1,2,704,94,-37.6845,144.90761,"Northern Metropolitan",851
"Keilor East",4,"t",1022000,"S",11.7,4,2,2,284,187,-37.73574,144.87014,"Western Metropolitan",5629
"Keilor East",3,"h",850000,"S",11.7,3,1,1,597,129,-37.73305,144.86526,"Western Metropolitan",5629
"Keilor East",3,"t",518500,"SP",11.7,3,1,1,165,129,-37.74182,144.85498,"Western Metropolitan",5629
"Kensington",3,"h",1225000,"SP",3.4,3,2,2,223,122,-37.79496,144.92659,"Northern Metropolitan",5263
"Kew",5,"h",2660000,"S",5.4,5,2,2,696,240,-37.80347,145.0489,"Southern Metropolitan",10331
"Kew",3,"h",1510000,"PI",5.4,3,1,2,446,115,-37.79855,145.04493,"Southern Metropolitan",10331
"Kew",2,"u",802000,"S",5.4,2,1,1,0,85,-37.80456,145.03745,"Southern Metropolitan",10331
"Kew",3,"t",1007000,"S",5.4,3,2,1,0,114,-37.80495,145.04949,"Southern Metropolitan",10331
"Kew",4,"h",2550000,"S",5.4,4,2,3,776,187,-37.80869,145.06026,"Southern Metropolitan",10331
"Kew",2,"u",860000,"VB",5.4,2,2,1,0,108,-37.80593,145.05121,"Southern Metropolitan",10331
"Kew East",2,"h",1840000,"S",7.3,2,2,2,697,85,-37.7976,145.04816,"Southern Metropolitan",2671
"Kew East",4,"h",1750000,"VB",7.3,4,2,2,696,187,-37.79147,145.05334,"Southern Metropolitan",2671
"Keysborough",2,"t",688000,"S",25.2,2,2,1,240,85,-38.00013,145.14673,"South-Eastern Metropolitan",8459
"Kingsville",3,"u",570000,"VB",6.4,3,1,1,118,86,-37.80857,144.87682,"Western Metropolitan",1808
"Kingsville",3,"h",9e+05,"SP",6.4,3,1,1,275,11,-37.81167,144.88346,"Western Metropolitan",1808
"Lalor",3,"h",570000,"S",16.3,3,1,2,525,129,-37.6676,145.00445,"Northern Metropolitan",8279
"Lower Plenty",2,"u",420000,"VB",14.6,2,1,1,119,85,-37.72861,145.109,"Eastern Metropolitan",1624
"Maidstone",2,"t",642500,"S",6.4,2,2,1,126,95,-37.78458,144.88106,"Western Metropolitan",3873
"Maidstone",3,"h",798000,"PI",6.4,3,2,2,159,152,-37.78974,144.88143,"Western Metropolitan",3873
"Maidstone",3,"h",755000,"S",6.4,3,2,2,0,129,-37.78966,144.87821,"Western Metropolitan",3873
"Maidstone",3,"t",710000,"PI",6.4,3,2,2,186,134.6,-37.78559,144.86483,"Western Metropolitan",3873
"Malvern",3,"h",1650000,"S",5.9,3,1,2,354,117,-37.85189,145.03335,"Southern Metropolitan",4675
"Malvern",3,"h",2020000,"PI",5.9,3,2,2,400,216,-37.85183,145.03863,"Southern Metropolitan",4675
"Malvern East",3,"h",2500000,"PI",8.4,3,3,3,1011,206,-37.8652,145.05248,"Southern Metropolitan",8801
"Malvern East",3,"h",2500000,"VB",8.4,3,1,2,1128,110,-37.87923,145.08955,"Southern Metropolitan",8801
"Maribyrnong",3,"h",1200000,"SP",4.3,3,2,2,352,204,-37.77413,144.87533,"Western Metropolitan",4918
"Maribyrnong",3,"t",940000,"S",4.3,3,2,2,366,183.84,-37.7816,144.88999,"Western Metropolitan",4918
"McKinnon",2,"h",1200000,"SP",11.4,2,1,2,397,96,-37.90978,145.02937,"Southern Metropolitan",2397
"Mentone",3,"h",9e+05,"VB",20,3,1,2,585,129,-37.98137,145.0918,"South-Eastern Metropolitan",6162
"Mentone",4,"h",2025000,"S",20,4,2,2,408,274,-37.98707,145.0609,"South-Eastern Metropolitan",6162
"Mernda",4,"h",630000,"S",25.9,4,2,2,475,220,-37.606,145.08785,"Northern Metropolitan",5812
"Mitcham",3,"h",1071000,"S",17.2,3,1,2,684,129,-37.82771,145.20763,"Eastern Metropolitan",6871
"Mitcham",3,"t",973000,"S",17.2,3,2,2,323,129,-37.8099,145.19506,"Eastern Metropolitan",6871
"Montmorency",3,"h",881100,"SP",16.2,3,2,4,786,129,-37.72532,145.12488,"Eastern Metropolitan",3891
"Moonee Ponds",2,"h",1060000,"S",6.2,2,1,1,283,85,-37.76218,144.92886,"Western Metropolitan",6232
"Moonee Ponds",3,"h",1225000,"VB",6.2,3,2,2,674,141,-37.76389,144.9185,"Western Metropolitan",6232
"Mooroolbark",3,"h",930000,"S",26.5,3,1,4,905,129,-37.78216,145.30721,"Eastern Victoria",8280
"Mordialloc",4,"h",1800000,"SP",21.5,4,2,2,656,303,-38.00119,145.08589,"South-Eastern Metropolitan",3650
"Mordialloc",4,"h",1440000,"S",21.5,4,2,2,695,187,-38.00477,145.10078,"South-Eastern Metropolitan",3650
"Mount Waverley",3,"t",9e+05,"SA",14.2,3,2,2,344,3,-37.85991,145.14523,"Eastern Metropolitan",13366
"Mount Waverley",2,"u",730000,"S",14.2,2,1,1,292,85,-37.86528,145.11775,"Eastern Metropolitan",13366
"Newport",2,"h",1050000,"PI",6.2,2,1,0,571,85,-37.84147,144.88494,"Western Metropolitan",5498
"Newport",3,"t",730000,"S",6.2,3,2,2,200,126.7,-37.85134,144.88636,"Western Metropolitan",5498
"Newport",3,"h",1195000,"SP",6.2,3,2,2,358,129,-37.84586,144.88948,"Western Metropolitan",5498
"Newport",4,"h",923000,"S",6.2,4,2,2,224,187,-37.83859,144.88128,"Western Metropolitan",5498
"Newport",2,"u",6e+05,"S",6.2,2,1,1,163,85,-37.84608,144.86525,"Western Metropolitan",5498
"Niddrie",3,"h",1230000,"S",10.4,3,2,1,324,207,-37.7431,144.88722,"Western Metropolitan",2291
"North Melbourne",4,"h",1475000,"S",1.8,4,2,1,137,187,-37.80072,144.9496,"Northern Metropolitan",6821
"North Melbourne",2,"u",450000,"VB",1.8,2,1,1,0,85,-37.7955,144.94922,"Northern Metropolitan",6821
"Northcote",3,"h",1225000,"S",5.3,3,1,2,260,129,-37.77985,144.99528,"Northern Metropolitan",11364
"Northcote",4,"h",1955000,"SP",5.3,4,2,1,5,187,-37.7628,144.99375,"Northern Metropolitan",11364
"Nunawading",3,"h",1310000,"S",15.4,3,1,2,717,129,-37.82688,145.17163,"Eastern Metropolitan",4973
"Oakleigh",4,"h",1415000,"S",12.3,4,2,3,588,187,-37.89215,145.10472,"Southern Metropolitan",3224
"Oakleigh South",2,"u",601000,"SP",15.5,2,1,1,0,62,-37.91061,145.0862,"South-Eastern Metropolitan",3692
"Ormond",2,"u",440000,"VB",11.4,2,1,1,1100,85,-37.90188,145.04172,"Southern Metropolitan",3578
"Parkdale",3,"h",1051000,"S",21.5,3,2,2,597,129,-37.98703,145.09131,"South-Eastern Metropolitan",5087
"Parkdale",3,"t",1206000,"S",21.5,3,2,2,300,129,-37.98833,145.07741,"South-Eastern Metropolitan",5087
"Pascoe Vale",3,"t",9e+05,"S",8.5,3,2,1,0,149,-37.72882,144.93301,"Northern Metropolitan",7485
"Pascoe Vale",3,"h",940000,"S",8.5,3,1,2,587,129,-37.73112,144.94418,"Northern Metropolitan",7485
"Pascoe Vale",1,"u",257500,"S",8.5,1,1,1,0,35,-37.7237,144.92232,"Northern Metropolitan",7485
"Pascoe Vale",1,"u",257500,"S",8.5,1,1,1,995,35,-37.7237,144.92232,"Northern Metropolitan",7485
"Pascoe Vale",3,"h",1114000,"S",8.5,3,2,2,256,190,-37.72034,144.93788,"Northern Metropolitan",7485
"Point Cook",3,"h",520000,"SP",14.7,3,2,2,312,185,-37.89273,144.72559,"Western Metropolitan",15542
"Point Cook",4,"h",715000,"S",14.7,4,2,2,630,187,-37.89807,144.73925,"Western Metropolitan",15542
"Port Melbourne",3,"h",1900000,"VB",3.5,3,2,3,337,129,-37.83802,144.92442,"Southern Metropolitan",8648
"Port Melbourne",2,"u",1480000,"S",3.5,2,2,2,0,85,-37.84068,144.93547,"Southern Metropolitan",8648
"Port Melbourne",2,"u",760000,"S",3.5,2,2,1,0,77,-37.84158,144.93809,"Southern Metropolitan",8648
"Prahran",4,"h",2635000,"S",4.6,4,2,2,401,154,-37.85565,145.00839,"Southern Metropolitan",7717
"Prahran",2,"h",1250000,"S",4.6,2,1,0,192,100,-37.85562,145.00571,"Southern Metropolitan",7717
"Prahran",1,"u",4e+05,"VB",4.6,1,1,2,0,50,-37.85126,145.00832,"Southern Metropolitan",7717
"Prahran",2,"h",1310000,"S",4.6,2,2,1,78,85,-37.85083,144.99092,"Southern Metropolitan",7717
"Prahran",2,"u",626000,"S",4.6,2,1,2,0,78,-37.85059,144.99188,"Southern Metropolitan",7717
"Preston",3,"h",1270000,"S",8.4,3,2,2,585,129,-37.74251,145.0008,"Northern Metropolitan",14577
"Preston",4,"h",1148000,"S",8.4,4,1,2,552,140,-37.72879,144.98538,"Northern Metropolitan",14577
"Princes Hill",3,"h",1540000,"S",3.5,3,2,1,288,129,-37.78311,144.96548,"Northern Metropolitan",1008
"Reservoir",4,"h",1210000,"S",12,4,3,4,725,187,-37.70833,145.0045,"Northern Metropolitan",21650
"Reservoir",3,"h",935000,"S",12,3,1,2,529,99,-37.72017,144.99873,"Northern Metropolitan",21650
"Reservoir",3,"h",510000,"S",12,3,2,2,292,119,-37.71331,144.9871,"Northern Metropolitan",21650
"Reservoir",5,"h",861000,"S",12,5,3,2,650,240,-37.69894,145.03411,"Northern Metropolitan",21650
"Reservoir",3,"h",732000,"S",12,3,1,2,952,129,-37.69969,145.01039,"Northern Metropolitan",21650
"Reservoir",4,"h",755000,"SP",12,4,2,2,479,157,-37.70952,145.033,"Northern Metropolitan",21650
"Reservoir",1,"u",325000,"S",12,1,1,1,60,49,-37.71751,144.99849,"Northern Metropolitan",21650
"Reservoir",4,"h",1200000,"S",12,4,2,2,499,260,-37.72614,144.99892,"Northern Metropolitan",21650
"Ringwood",3,"h",1450000,"VB",19.9,3,2,2,1555,129,-37.8357,145.22564,"Eastern Metropolitan",7785
"Ringwood",3,"h",8e+05,"S",19.9,3,2,1,461,133,-37.82536,145.22228,"Eastern Metropolitan",7785
"Ringwood",2,"u",655000,"S",19.9,2,1,1,306,85,-37.80436,145.23339,"Eastern Metropolitan",7785
"Ringwood North",4,"h",812000,"SP",19.9,4,2,2,962,187,-37.80161,145.22151,"Eastern Metropolitan",3619
"Rosanna",3,"h",1400000,"PI",8.9,3,2,2,697,129,-37.73165,145.06564,"Eastern Metropolitan",3540
"Rosanna",5,"h",1170000,"S",8.9,5,3,3,694,210,-37.73968,145.07973,"Eastern Metropolitan",3540
"Rowville",5,"h",970000,"S",23.5,5,3,2,725,240,-37.92739,145.25705,"South-Eastern Metropolitan",11667
"Sandringham",5,"h",2255000,"S",15.2,5,3,2,556,240,-37.95017,145.02054,"Southern Metropolitan",4497
"Scoresby",3,"h",870000,"SP",22.2,3,2,2,590,151,-37.89628,145.22294,"Eastern Metropolitan",2206
"Seddon",4,"h",1870000,"S",5.1,4,2,2,457,187,-37.80803,144.89601,"Western Metropolitan",2417
"South Melbourne",3,"t",1750000,"VB",1.9,3,3,2,100,129,-37.83453,144.95782,"Southern Metropolitan",5943
"South Melbourne",4,"h",1800000,"VB",1.9,4,3,1,153,93,-37.83591,144.94963,"Southern Metropolitan",5943
"South Morang",4,"h",485000,"S",20.5,4,2,2,196,163,-37.63873,145.07805,"Northern Metropolitan",7969
"South Yarra",2,"u",1350000,"S",2.7,2,2,1,0,109,-37.82863,144.98514,"Southern Metropolitan",14887
"South Yarra",3,"u",940000,"S",2.7,3,2,3,0,20,-37.8453,144.98487,"Southern Metropolitan",14887
"South Yarra",1,"u",410000,"PI",2.7,1,1,1,0,50,-37.8446,145.00018,"Southern Metropolitan",14887
"South Yarra",2,"u",980000,"SP",2.7,2,1,0,0,85,-37.83873,145.00133,"Southern Metropolitan",14887
"South Yarra",1,"u",380000,"PI",2.7,1,1,0,0,49,-37.84368,144.99577,"Southern Metropolitan",14887
"Southbank",2,"u",625000,"S",0.7,2,1,1,0,88,-37.8281,144.96627,"Southern Metropolitan",8400
"St Albans",4,"h",632500,"S",14,4,2,2,592,187,-37.73084,144.78348,"Western Metropolitan",14042
"St Albans",3,"h",702000,"SP",14,0,0,0,600,129,-37.72945,144.79592,"Western Metropolitan",14042
"St Kilda",2,"u",701000,"SP",5,2,1,0,0,107,-37.86257,144.99161,"Southern Metropolitan",13240
"St Kilda",4,"h",1600000,"VB",5,4,2,3,613,160,-37.86667,144.98324,"Southern Metropolitan",13240
"Strathmore",4,"h",1610000,"S",8.2,4,3,2,861,274,-37.73154,144.92243,"Western Metropolitan",3284
"Strathmore",3,"h",1742000,"S",8.2,3,2,3,697,129,-37.74057,144.92172,"Western Metropolitan",3284
"Strathmore",3,"h",1016000,"S",8.2,3,2,1,304,129,-37.73456,144.91521,"Western Metropolitan",3284
"Sunshine",3,"h",7e+05,"SP",10.5,3,2,1,485,130,-37.78703,144.84569,"Western Metropolitan",3755
"Sunshine",2,"h",615000,"SP",10.5,2,1,0,418,94,-37.79595,144.83206,"Western Metropolitan",3755
"Sunshine West",3,"h",650000,"VB",10.5,3,1,2,691,129,-37.78825,144.80099,"Western Metropolitan",6763
"Surrey Hills",5,"h",2400000,"VB",10.2,5,3,2,593,309,-37.83199,145.10877,"Southern Metropolitan",5457
"Surrey Hills",3,"t",938000,"S",10.2,3,1,2,271,129,-37.8364,145.10609,"Southern Metropolitan",5457
"Surrey Hills",4,"h",2290000,"SA",10.2,4,2,2,910,187,-37.82933,145.09642,"Southern Metropolitan",5457
"Surrey Hills",3,"h",1775000,"PI",10.2,3,2,2,780,129,-37.81403,145.08968,"Southern Metropolitan",5457
"Sydenham",3,"h",659500,"S",18,3,2,4,665,129,-37.69969,144.7685,"Western Metropolitan",3640
"Tarneit",4,"h",505000,"SP",18.4,4,2,2,498,167,-37.84267,144.65407,"Western Metropolitan",10160
"Tarneit",4,"h",560000,"SP",18.4,4,2,2,452,159,-37.83851,144.6887,"Western Metropolitan",10160
"Taylors Lakes",4,"h",701000,"S",15.5,4,2,2,651,187,-37.70847,144.78413,"Western Metropolitan",5336
"Templestowe",4,"h",2600000,"S",15.5,4,2,3,1330,187,-37.75343,145.11958,"Eastern Metropolitan",6202
"Templestowe",4,"h",1205000,"S",15.5,4,2,2,646,167,-37.75807,145.13478,"Eastern Metropolitan",6202
"Templestowe",5,"h",1750000,"PI",15.5,5,3,2,787,334,-37.76873,145.15894,"Eastern Metropolitan",6202
"Templestowe",4,"h",1350000,"VB",15.5,4,2,2,1025,187,-37.75334,145.16655,"Eastern Metropolitan",6202
"Templestowe",5,"h",2330000,"S",15.5,5,2,2,862,240,-37.75571,145.15521,"Eastern Metropolitan",6202
"Templestowe Lower",3,"h",1350000,"S",12.4,3,2,3,725,129,-37.76616,145.11207,"Eastern Metropolitan",5420
"Templestowe Lower",5,"h",1410000,"PI",12.4,5,2,2,648,250,-37.77033,145.1214,"Eastern Metropolitan",5420
"Templestowe Lower",3,"h",1204000,"S",12.4,3,1,2,716,129,-37.77006,145.10429,"Eastern Metropolitan",5420
"Thomastown",4,"h",760000,"PI",15.3,4,1,2,695,187,-37.67877,145.03656,"Northern Metropolitan",7955
"Thomastown",3,"h",670000,"S",15.3,3,2,2,541,121,-37.67231,145.00556,"Northern Metropolitan",7955
"Toorak",3,"u",1860000,"S",4.1,3,2,2,0,176,-37.8404,145.01425,"Southern Metropolitan",7217
"Toorak",3,"u",1400000,"VB",4.1,3,2,2,0,129,-37.83725,145.01476,"Southern Metropolitan",7217
"Toorak",3,"u",1350000,"PI",4.1,3,2,1,187,133,-37.84297,145.01819,"Southern Metropolitan",7217
"Travancore",4,"h",2070000,"PI",4.3,4,3,2,291,187,-37.77784,144.93482,"Western Metropolitan",1052
"Vermont",3,"h",865000,"SA",17.2,3,1,2,603,129,-37.835,145.21086,"Eastern Metropolitan",4181
"Vermont",4,"h",980000,"S",17.2,4,2,0,539,192,-37.83459,145.21264,"Eastern Metropolitan",4181
"Vermont South",4,"h",950000,"VB",17.2,4,2,2,660,187,-37.84902,145.18276,"Eastern Metropolitan",4280
"Viewbank",4,"h",1295000,"S",8.9,4,2,2,702,187,-37.73226,145.09855,"Eastern Metropolitan",2698
"Watsonia",4,"h",788800,"S",14.5,4,2,4,631,187,-37.7156,145.08875,"Northern Metropolitan",2329
"Watsonia",3,"h",9e+05,"S",14.5,3,2,2,280,129,-37.71147,145.08003,"Northern Metropolitan",2329
"Watsonia",3,"h",7e+05,"S",14.5,3,1,1,530,129,-37.70598,145.07713,"Northern Metropolitan",2329
"Werribee",4,"h",455000,"S",14.7,4,1,4,534,101,-37.88496,144.66332,"Western Metropolitan",16166
"Werribee",3,"h",483000,"S",14.7,3,1,2,569,129,-37.89118,144.65368,"Western Metropolitan",16166
"Werribee",3,"h",455000,"S",14.7,3,1,1,610,125,-37.88632,144.67582,"Western Metropolitan",16166
"West Footscray",4,"h",1276000,"S",6.4,4,2,1,323,130,-37.79429,144.87412,"Western Metropolitan",5058
"Westmeadows",3,"h",7e+05,"S",16.5,3,2,4,673,129,-37.67558,144.8976,"Northern Metropolitan",2474
"Westmeadows",3,"h",729000,"S",16.5,3,1,1,672,129,-37.6784,144.88797,"Northern Metropolitan",2474
"Wheelers Hill",4,"h",1184000,"S",16.7,4,2,2,700,187,-37.91161,145.19694,"South-Eastern Metropolitan",7392
"Wheelers Hill",4,"h",1157000,"PI",16.7,4,2,2,752,162,-37.91212,145.1793,"South-Eastern Metropolitan",7392
"Wheelers Hill",5,"h",1100000,"S",16.7,5,2,2,672,237,-37.91299,145.1767,"South-Eastern Metropolitan",7392
"Williamstown",4,"h",2200000,"S",6.8,4,3,2,650,187,-37.85925,144.88761,"Western Metropolitan",6380
"Windsor",2,"h",865000,"SP",4.6,2,2,0,70,85,-37.85143,144.98574,"Southern Metropolitan",4380
"Wonga Park",3,"h",9e+05,"VB",25.2,3,2,2,0,177,-37.75912,145.28886,"Eastern Victoria",1328
"Yarraville",4,"h",1142000,"PI",6.3,4,3,2,234,176,-37.81961,144.88132,"Western Metropolitan",6543
"Yarraville",2,"h",780000,"S",6.3,2,1,1,178,84,-37.81481,144.88013,"Western Metropolitan",6543
"Yarraville",3,"h",920000,"PI",6.3,3,2,2,182,129,-37.81249,144.89531,"Western Metropolitan",6543
"Yarraville",2,"u",5e+05,"VB",6.3,2,1,1,0,85,-37.81352,144.88311,"Western Metropolitan",6543
"Albanvale",4,"h",655000,"S",14,4,3,3,531,187,-37.74373,144.77567,"Western Metropolitan",1899
"Altona",4,"h",890000,"S",11,4,1,1,499,187,-37.86639,144.82625,"Western Metropolitan",5301
"Altona",4,"h",935000,"SP",11,4,2,2,629,180,-37.86027,144.82073,"Western Metropolitan",5301
"Altona",3,"t",815000,"S",11,3,2,2,159,130,-37.86472,144.82929,"Western Metropolitan",5301
"Altona Meadows",3,"u",440500,"S",15.5,3,1,1,205,129,-37.88995,144.78505,"Western Metropolitan",7630
"Altona North",3,"u",451500,"SP",9.4,3,1,1,180,88,-37.83648,144.86296,"Western Metropolitan",5132
"Ascot Vale",2,"h",920000,"VB",4.3,2,2,0,234,85,-37.78052,144.93002,"Western Metropolitan",6567
"Ascot Vale",3,"t",762000,"S",4.3,3,1,1,0,129,-37.77261,144.92276,"Western Metropolitan",6567
"Ascot Vale",3,"h",1306000,"S",4.3,3,1,0,199,126,-37.77561,144.91695,"Western Metropolitan",6567
"Ascot Vale",2,"u",566000,"S",4.3,2,1,1,1017,85,-37.77226,144.90942,"Western Metropolitan",6567
"Ashwood",3,"h",1420000,"S",10.2,3,1,1,726,130,-37.86173,145.11074,"Southern Metropolitan",2894
"Aspendale",3,"t",805000,"S",21.5,3,2,2,0,164,-38.02768,145.10187,"South-Eastern Metropolitan",2824
"Avondale Heights",4,"h",934000,"S",9.5,4,2,1,581,163,-37.76421,144.85594,"Western Metropolitan",4502
"Balaclava",2,"u",585000,"PI",6.4,2,1,1,598,85,-37.87149,144.99746,"Southern Metropolitan",2952
"Balwyn",3,"h",2330000,"S",7.9,3,2,4,656,210,-37.8079,145.09162,"Southern Metropolitan",5682
"Balwyn North",3,"t",1721000,"S",9.7,3,2,2,301,129,-37.79535,145.07131,"Southern Metropolitan",7809
"Bayswater North",3,"h",650000,"SA",23.2,3,1,2,787,129,-37.82737,145.2938,"Eastern Metropolitan",3598
"Bayswater North",3,"h",762000,"S",23.2,3,2,2,792,148,-37.82809,145.29287,"Eastern Metropolitan",3598
"Bentleigh East",4,"h",1384000,"S",13.8,4,3,2,631,187,-37.9108,145.07908,"Southern Metropolitan",10969
"Blackburn",3,"h",1350000,"SP",13.4,3,2,1,601,129,-37.81224,145.15594,"Eastern Metropolitan",5713
"Blackburn",3,"h",1070000,"S",13.4,3,1,2,448,96,-37.82956,145.13868,"Eastern Metropolitan",5713
"Blackburn",2,"h",1500000,"S",13.4,2,1,1,1021,85,-37.83189,145.15785,"Eastern Metropolitan",5713
"Blackburn",3,"h",1200000,"PI",13.4,3,2,2,567,129,-37.81684,145.14992,"Eastern Metropolitan",5713
"Blackburn North",3,"h",1100000,"S",13.4,3,1,1,614,129,-37.81103,145.15917,"Eastern Metropolitan",2867
"Blackburn North",2,"u",706000,"S",13.4,2,1,1,305,305,-37.80906,145.15787,"Eastern Metropolitan",2867
"Boronia",3,"h",785000,"S",25,3,2,2,723,138,-37.85284,145.26942,"Eastern Metropolitan",9704
"Brighton",1,"u",290000,"PI",10.5,1,1,1,0,35,-37.9041,144.9993,"Southern Metropolitan",10579
"Broadmeadows",3,"h",570500,"S",14,3,1,1,640,92,-37.68187,144.92421,"Northern Metropolitan",4294
"Broadmeadows",4,"h",631000,"S",14,4,2,2,696,158,-37.68584,144.9315,"Northern Metropolitan",4294
"Brooklyn",2,"u",372100,"SP",6.4,2,1,1,0,66,-37.82212,144.84477,"Western Metropolitan",962
"Brunswick",4,"h",1350000,"VB",5.2,4,2,1,372,184,-37.76166,144.95065,"Northern Metropolitan",11918
"Brunswick",5,"h",1300000,"S",5.2,5,2,0,479,240,-37.75915,144.96755,"Northern Metropolitan",11918
"Brunswick",1,"u",315000,"PI",5.2,1,1,1,0,49,-37.77034,144.95334,"Northern Metropolitan",11918
"Brunswick East",2,"t",702500,"PI",4,2,2,1,65,78,-37.76812,144.97414,"Northern Metropolitan",5533
"Brunswick West",1,"u",275000,"VB",5.2,1,1,1,1388,36,-37.7684,144.94214,"Northern Metropolitan",7082
"Brunswick West",2,"h",835000,"VB",5.2,2,1,1,207,77,-37.76221,144.94055,"Northern Metropolitan",7082
"Bundoora",3,"h",710000,"S",12.1,3,1,1,540,142,-37.70636,145.05462,"Northern Metropolitan",10175
"Burwood East",3,"h",1320000,"S",14.7,3,1,1,620,129,-37.85436,145.13827,"Eastern Metropolitan",4048
"Carnegie",2,"u",480000,"VB",10.1,2,1,1,830,85,-37.88414,145.0528,"Southern Metropolitan",7822
"Carnegie",3,"h",1840000,"S",10.1,3,2,1,483,171,-37.89204,145.06086,"Southern Metropolitan",7822
"Caroline Springs",3,"h",525000,"S",14.8,3,1,1,400,129,-37.74254,144.74572,"Western Metropolitan",7719
"Caulfield East",4,"h",1550000,"S",8.4,4,2,1,642,187,-37.88512,145.04554,"Southern Metropolitan",608
"Caulfield North",1,"u",361000,"S",7.8,1,1,1,60,53,-37.87972,145.03351,"Southern Metropolitan",6923
"Chadstone",3,"u",960000,"S",11.7,3,2,2,382,151,-37.88304,145.0969,"Southern Metropolitan",3582
"Clayton",3,"u",696000,"S",16.7,3,1,2,259,129,-37.91735,145.13814,"South-Eastern Metropolitan",5837
"Clayton",5,"h",1115000,"S",16.7,5,2,2,590,240,-37.92304,145.10984,"South-Eastern Metropolitan",5837
"Clayton",3,"h",1950000,"S",16.7,3,1,2,734,129,-37.91583,145.13363,"South-Eastern Metropolitan",5837
"Clayton South",4,"h",962000,"S",17.5,4,2,4,724,187,-37.93197,145.12219,"South-Eastern Metropolitan",4734
"Coburg",3,"h",9e+05,"S",6.7,3,1,0,227,102,-37.75296,144.95967,"Northern Metropolitan",11204
